,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,file
10,41.25,101.14453125,55.03125,85.60986328125,47.15625,63.83056640625,53.0625,63.9228515625,55.03125,81.67236328125,57.0,103.359375,49.125,63.861328125,55.03125,46.23486328125,55.03125,46.23486328125,55.03125,32.45361328125,27.46875,41.86669921875,31.40625,49.80322265625,43.21875,44.08154296875,64.875,46.388671875,74.71875,46.54248046875,70.78125,44.51220703125,359-2.png
11,580.9375,1196.3271484375,647.96875,996.28076171875,670.3125,549.7548828125,558.59375,525.66552734375,580.9375,995.2333984375,558.59375,1151.29052734375,603.28125,526.36376953125,1005.46875,577.33544921875,983.125,576.986328125,1027.8125,532.9970703125,625.625,482.025390625,759.6875,841.6201171875,715.0,885.609375,983.125,554.642578125,737.34375,662.52099609375,804.375,507.162109375,198-3.png
12,75.625,165.900390625,66.15625,134.18994140625,72.46875,105.88232421875,69.3125,108.9892578125,56.6875,137.1982421875,69.3125,172.1142578125,69.3125,105.8330078125,78.78125,61.79345703125,78.78125,58.63720703125,88.25,36.69140625,50.375,32.943359375,59.84375,52.02880859375,78.78125,64.94970703125,75.625,61.744140625,56.6875,51.9794921875,47.21875,32.89404296875,145-2.png
13,58.90625,57.20166015625,104.21875,89.62841796875,149.53125,103.93017578125,117.8125,103.4345703125,77.03125,80.14111328125,45.3125,52.4580078125,131.40625,103.64697265625,203.90625,122.90478515625,212.96875,118.51513671875,253.75,101.02734375,217.5,59.6796875,217.5,77.8046875,212.96875,141.17138671875,172.1875,113.3466796875,126.875,121.701171875,217.5,55.1484375,244-2.png
14,1255.4375,982.9912109375,1018.5625,695.0400390625,639.5625,736.4931640625,544.8125,758.7001953125,805.375,975.958984375,521.125,947.830078125,592.1875,735.7529296875,426.375,283.099609375,450.0625,259.7822265625,497.4375,23.6474609375,639.5625,641.7431640625,521.125,497.767578125,473.75,307.52734375,379.0,258.671875,355.3125,471.4892578125,473.75,568.08984375,65.png
15,160.9375,118.0458984375,125.53125,101.39892578125,99.78125,117.09033203125,80.46875,113.56982421875,77.25,78.11328125,122.3125,107.7861328125,90.125,116.939453125,83.6875,68.5576171875,86.90625,58.95166015625,90.125,26.814453125,128.75,95.01171875,122.3125,91.6923828125,99.78125,75.24658203125,67.59375,65.08740234375,48.28125,77.66064453125,28.96875,87.01513671875,185-2.png
16,58.0625,188.1103515625,101.1875,160.0341796875,76.03125,120.10986328125,94.0,116.796875,111.96875,160.20263671875,119.15625,171.09619140625,83.21875,120.22216796875,79.625,59.072265625,79.625,51.884765625,86.8125,16.0595703125,104.78125,73.84033203125,79.625,84.228515625,61.65625,58.79150390625,94.0,59.296875,111.96875,73.95263671875,133.53125,63.50830078125,377.png
17,150.875,229.544921875,133.125,184.892578125,150.875,131.919921875,110.9375,126.8583984375,110.9375,180.1083984375,102.0625,228.7822265625,128.6875,131.5732421875,155.3125,87.6142578125,128.6875,56.1357421875,221.875,181.841796875,199.6875,141.5576171875,177.5,96.8359375,142.0,56.34375,110.9375,64.7333984375,106.5,95.7265625,97.625,139.962890625,74.png
18,43.75,141.15234375,41.0,108.109375,52.0,89.03125,60.25,91.91015625,46.5,105.4453125,41.0,138.359375,54.75,91.82421875,85.0,53.796875,82.25,53.75390625,93.25,26.42578125,79.5,81.2109375,65.75,56.24609375,68.5,50.7890625,96.0,53.96875,98.75,65.01171875,98.75,81.51171875,284-2.png
19,146.25,142.53515625,118.125,139.283203125,126.5625,108.4775390625,109.6875,108.2138671875,120.9375,133.7021484375,174.375,-0.462890625,115.3125,111.1142578125,98.4375,60.2255859375,95.625,54.556640625,87.1875,26.2998046875,39.375,87.427734375,126.5625,69.1025390625,112.5,57.6328125,81.5625,65.5869140625,61.875,87.779296875,39.375,87.427734375,178-2.png
20,87.875,116.498046875,87.875,95.123046875,85.5,73.7109375,71.25,71.11328125,68.875,99.576171875,71.25,125.73828125,78.375,71.224609375,80.75,54.63671875,80.75,54.63671875,90.25,35.78515625,97.375,76.271484375,95.0,69.109375,90.25,54.78515625,68.875,52.076171875,57.0,66.140625,59.375,78.052734375,175.png
21,114.78125,121.62158203125,90.3125,118.5205078125,44.09375,52.54833984375,27.78125,55.01220703125,90.3125,118.5205078125,112.0625,146.0478515625,38.65625,55.18212890625,38.65625,49.74462890625,44.09375,44.39208984375,46.8125,17.2470703125,82.15625,99.36181640625,82.15625,99.36181640625,52.25,49.95703125,25.0625,54.9697265625,38.65625,104.11962890625,65.84375,107.26318359375,439.png
22,265.75,535.08984375,352.375,401.693359375,140.625,340.634765625,121.375,321.083984375,227.25,351.61328125,121.375,475.083984375,131.0,330.859375,198.375,149.037109375,217.625,120.462890625,265.75,34.58984375,275.375,323.490234375,188.75,245.13671875,217.625,158.962890625,179.125,139.111328125,169.5,215.9609375,227.25,284.23828125,375.png
23,1015.78125,849.24658203125,794.15625,698.03369140625,535.59375,712.46240234375,627.9375,658.4990234375,831.09375,754.01708984375,997.3125,848.9580078125,572.53125,676.10205078125,443.25,452.45703125,424.78125,433.69970703125,369.375,285.083984375,166.21875,540.47216796875,258.5625,578.8525390625,369.375,506.708984375,517.125,398.205078125,591.0,251.609375,591.0,177.734375,438.png
24,101.71875,216.62060546875,121.09375,183.01708984375,150.15625,149.56494140625,179.21875,145.17529296875,198.59375,193.91552734375,247.03125,204.35986328125,164.6875,144.9482421875,150.15625,76.90869140625,150.15625,67.22119140625,145.3125,33.2392578125,77.5,75.7734375,101.71875,80.99560546875,125.9375,76.5302734375,174.375,77.287109375,198.59375,106.72802734375,222.8125,121.6376953125,413.png
25,287.65625,714.88525390625,558.6875,151.2451171875,494.15625,253.48681640625,429.625,213.759765625,455.4375,72.1943359375,597.40625,100.22509765625,442.53125,265.58642578125,326.375,418.646484375,326.375,431.552734375,223.125,468.658203125,287.65625,689.07275390625,352.1875,561.0185546875,390.90625,484.18603515625,261.84375,430.54443359375,210.21875,494.26904296875,223.125,520.283203125,537-3.png
26,90.75,298.29296875,98.3125,253.0361328125,136.125,162.876953125,196.625,156.259765625,264.6875,180.0107421875,234.4375,255.1630859375,173.9375,163.4677734375,204.1875,156.3779296875,181.5,133.3359375,181.5,65.2734375,98.3125,298.4111328125,143.6875,193.2451171875,143.6875,110.0576171875,287.375,142.552734375,355.4375,302.4287109375,363.0,310.109375,361.png
27,29.25,166.66015625,62.375,130.740234375,112.0625,91.7666015625,98.8125,88.2470703125,55.75,137.26171875,35.875,170.076171875,102.125,91.611328125,102.125,68.423828125,102.125,75.048828125,105.4375,25.4130859375,59.0625,71.0634765625,85.5625,41.6650390625,82.25,25.05078125,105.4375,41.9755859375,88.875,45.029296875,55.75,67.69921875,76.png
28,126.5625,477.7900390625,253.125,451.642578125,365.625,354.962890625,464.0625,384.6259765625,562.5,428.3515625,675.0,528.546875,407.8125,369.6845703125,478.125,159.845703125,464.0625,131.5009765625,450.0,32.84375,225.0,282.453125,309.375,227.521484375,393.75,158.52734375,562.5,175.2265625,660.9375,233.0146484375,759.375,290.802734375,89.png
29,82.96875,322.57763671875,101.0625,262.5478515625,119.15625,178.39306640625,107.09375,172.17333984375,119.15625,250.76806640625,107.09375,304.86083984375,119.15625,178.39306640625,89.0,129.671875,82.96875,123.54638671875,52.8125,98.9501953125,76.9375,57.1083984375,89.0,93.484375,89.0,129.671875,82.96875,135.60888671875,76.9375,93.2958984375,40.75,104.79296875,188.png
30,79.9375,151.3271484375,53.5,142.1015625,85.8125,124.9814453125,97.5625,125.1650390625,94.625,128.056640625,77.0,139.53125,94.625,122.181640625,85.8125,77.9814453125,85.8125,80.9189453125,79.9375,60.2646484375,38.8125,86.0595703125,50.5625,89.1806640625,71.125,80.689453125,97.5625,78.1650390625,109.3125,84.2236328125,121.0625,90.2822265625,177.png
31,33.125,220.048828125,41.875,158.935546875,120.625,177.666015625,98.75,172.94921875,37.5,171.9921875,28.75,219.98046875,111.875,173.154296875,120.625,85.791015625,125.0,72.734375,129.375,33.427734375,50.625,167.822265625,107.5,107.4609375,125.0,81.484375,120.625,85.791015625,72.5,163.7890625,55.0,172.265625,262-3.png
32,341.25,134.26953125,455.0,420.421875,298.59375,432.19677734375,312.8125,432.4189453125,469.21875,434.86279296875,696.71875,509.51123046875,298.59375,403.75927734375,597.1875,394.2060546875,611.40625,422.86572265625,753.59375,410.86865234375,668.28125,395.31689453125,497.65625,250.46337890625,597.1875,422.6435546875,597.1875,451.0810546875,511.875,321.779296875,639.84375,409.09130859375,360-4.png
33,98.90625,141.07666015625,81.84375,123.74755859375,53.40625,94.86572265625,50.5625,97.6650390625,96.0625,104.0634765625,36.34375,148.63037109375,53.40625,94.86572265625,56.25,46.56640625,59.09375,43.76708984375,64.78125,15.41845703125,53.40625,80.64697265625,30.65625,66.07275390625,53.40625,46.52197265625,56.25,46.56640625,47.71875,66.33935546875,70.46875,69.53857421875,246-2.png
34,374.6875,681.2919921875,340.625,578.572265625,476.875,512.576171875,562.03125,513.90673828125,698.28125,703.37939453125,919.6875,809.0263671875,493.90625,512.84228515625,391.71875,204.68310546875,391.71875,187.65185546875,391.71875,17.33935546875,698.28125,345.72314453125,613.125,327.361328125,510.9375,223.5771484375,272.5,185.7890625,136.25,234.75390625,715.3125,363.0205078125,217.png
35,46.5,13.9453125,40.125,10.658203125,81.5625,113.3056640625,75.1875,116.3935546875,65.625,144.931640625,46.5,10.7578125,78.375,113.255859375,84.75,71.91796875,87.9375,68.7802734375,103.875,40.341796875,103.875,91.341796875,100.6875,94.4794921875,107.0625,75.4541015625,75.1875,74.9560546875,43.3125,74.4580078125,52.875,100.107421875,201.png
36,499.84375,756.27880859375,485.5625,827.4619140625,556.96875,542.95263671875,428.4375,526.6630859375,342.75,682.41796875,285.625,738.650390625,485.5625,527.5556640625,485.5625,241.9306640625,499.84375,185.02880859375,542.6875,71.4482421875,685.5,544.9609375,656.9375,401.7021484375,614.09375,243.93896484375,357.03125,239.92236328125,285.625,381.619140625,171.375,479.802734375,490-3.png
37,213.8125,322.5283203125,233.25,390.86328125,233.25,274.23828125,301.28125,275.30126953125,311.0,362.921875,291.5625,304.3056640625,262.40625,274.69384765625,311.0,110.234375,311.0,110.234375,320.71875,32.63623046875,281.84375,51.46630859375,233.25,79.86328125,272.125,99.908203125,349.875,120.560546875,417.90625,121.62353515625,466.5,83.5078125,63.png
38,35.28125,138.23876953125,37.875,101.966796875,56.03125,84.09423828125,74.1875,86.9716796875,74.1875,125.8779296875,76.78125,107.76220703125,66.40625,86.85009765625,66.40625,42.75634765625,66.40625,34.97509765625,69.0,11.671875,32.6875,91.5107421875,43.0625,70.9228515625,50.84375,42.51318359375,84.5625,40.4462890625,89.75,66.46484375,94.9375,89.8896484375,382-2.png
39,168.75,79.51171875,138.375,72.287109375,124.875,58.576171875,121.5,55.1484375,54.0,64.21875,168.75,76.13671875,124.875,55.201171875,131.625,51.931640625,131.625,48.556640625,148.5,38.6953125,77.625,54.462890625,145.125,65.642578125,131.625,48.556640625,135.0,51.984375,145.125,69.017578125,97.875,75.029296875,228.png
40,79.53125,596.83642578125,231.0625,552.5791015625,231.0625,389.3916015625,301.0,390.484375,429.21875,485.73779296875,440.875,614.138671875,266.03125,378.28173828125,301.0,157.359375,312.65625,145.88525390625,335.96875,29.68701171875,219.40625,307.61572265625,149.46875,236.58544921875,242.71875,168.10498046875,370.9375,158.4521484375,417.5625,252.4306640625,487.5,300.1484375,246-3.png
41,60.75,856.13671875,238.125,794.408203125,351.0,554.296875,463.875,572.185546875,689.625,704.712890625,834.75,884.35546875,415.5,555.3046875,463.875,201.310546875,463.875,185.185546875,431.625,7.306640625,173.625,277.400390625,689.625,349.962890625,576.75,203.07421875,351.0,199.546875,189.75,293.77734375,60.75,259.51171875,476-2.png
42,163.75,181.15234375,131.0,131.515625,135.09375,98.82958984375,114.625,98.509765625,131.0,160.171875,163.75,189.33984375,126.90625,98.70166015625,98.25,131.00390625,147.375,62.177734375,176.03125,70.81298828125,196.5,87.5078125,180.125,95.439453125,98.25,135.09765625,94.15625,139.12744140625,69.59375,163.30615234375,139.1875,45.6748046875,176.png
43,125.75,43.49609375,150.3125,43.8798828125,113.46875,108.80419921875,93.0,104.390625,158.5,260.9765625,125.75,43.49609375,105.28125,104.58251953125,88.90625,157.54541015625,88.90625,157.54541015625,113.46875,22.83544921875,93.0,227.203125,101.1875,194.5810546875,109.375,161.958984375,76.625,157.353515625,68.4375,173.6005859375,39.78125,197.71533203125,537-2.png
44,72.1875,125.7216796875,77.0625,94.1103515625,47.8125,83.9033203125,35.625,83.712890625,50.25,88.81640625,42.9375,110.6396484375,42.9375,83.8271484375,50.25,52.25390625,50.25,52.25390625,52.6875,35.2294921875,72.1875,59.9091796875,67.3125,64.7080078125,55.125,52.330078125,42.9375,52.1396484375,45.375,64.365234375,52.6875,76.6669921875,262-2.png
45,141.75,124.71484375,101.25,100.45703125,118.125,80.470703125,121.5,87.2734375,108.0,107.3125,168.75,135.26171875,118.125,83.845703125,118.125,46.720703125,118.125,46.720703125,114.75,23.04296875,57.375,69.396484375,84.375,63.068359375,104.625,43.134765625,135.0,46.984375,151.875,53.998046875,172.125,64.439453125,360.png
46,175.625,186.494140625,105.0,171.265625,150.90625,129.60791015625,129.71875,132.80810546875,115.59375,182.02490234375,94.40625,195.81884765625,136.78125,132.91845703125,119.125,76.142578125,119.125,69.080078125,122.65625,33.82275390625,48.5,85.6328125,87.34375,86.23974609375,140.3125,72.9423828125,101.46875,79.39794921875,73.21875,89.55029296875,59.09375,89.32958984375,412.png
47,350.0,613.96875,325.0,701.078125,375.0,501.859375,475.0,490.921875,612.5,543.0703125,650.0,681.15625,425.0,502.640625,412.5,214.9453125,425.0,177.640625,437.5,52.8359375,175.0,361.234375,250.0,312.40625,312.5,213.3828125,512.5,216.5078125,612.5,330.5703125,700.0,369.4375,454-3.png
48,166.65625,2.65087890625,91.5625,109.9462890625,86.0,82.046875,97.125,135.064453125,41.5,61.8828125,149.96875,133.10888671875,80.4375,84.7412109375,99.90625,85.04541015625,99.90625,82.26416015625,105.46875,54.53857421875,86.0,98.734375,88.78125,84.87158203125,111.03125,85.21923828125,86.0,79.265625,69.3125,87.3486328125,58.1875,59.3623046875,437-2.png
49,788.4375,872.9755859375,919.84375,822.46630859375,762.15625,609.75244140625,604.46875,528.44482421875,446.78125,683.66845703125,183.96875,784.68701171875,683.3125,582.2392578125,919.84375,244.27880859375,946.125,218.408203125,1103.8125,63.1845703125,1392.90625,751.01416015625,1208.9375,537.8896484375,1051.25,351.45703125,788.4375,163.3818359375,604.46875,318.19482421875,394.21875,420.03466796875,343-3.png
50,197.625,475.119140625,225.9375,484.9990234375,244.8125,315.4189453125,273.125,334.736328125,405.25,374.55078125,405.25,497.23828125,263.6875,315.7138671875,263.6875,136.4013671875,263.6875,126.9638671875,244.8125,22.8564453125,56.0625,85.9697265625,93.8125,162.0595703125,188.1875,135.2216796875,339.1875,147.0185546875,414.6875,214.2607421875,461.875,186.685546875,359.png
51,301.75,434.02734375,202.75,407.73046875,310.0,326.90625,343.0,343.921875,268.75,433.51171875,285.25,425.51953125,326.5,335.4140625,376.0,187.6875,376.0,171.1875,384.25,88.81640625,277.0,293.390625,351.25,245.05078125,367.75,187.55859375,392.5,179.6953125,367.75,237.05859375,343.0,236.671875,384-3.png
52,126.75,2.15234375,72.125,79.673828125,98.25,51.58203125,91.125,63.345703125,74.5,105.8359375,126.75,2.15234375,91.125,58.595703125,55.5,98.4140625,57.875,98.451171875,72.125,101.048828125,67.375,67.724609375,72.125,63.048828125,57.875,46.201171875,43.625,98.228515625,41.25,74.44140625,57.875,74.701171875,373.png
53,167.34375,-6.38525390625,162.03125,-6.46826171875,74.375,74.505859375,74.375,79.818359375,66.40625,103.60009765625,167.34375,-1.07275390625,74.375,74.505859375,77.03125,47.98486328125,77.03125,50.64111328125,90.3125,34.9111328125,87.65625,64.08837890625,77.03125,47.98486328125,69.0625,42.5478515625,77.03125,55.95361328125,50.46875,68.81982421875,55.78125,82.18408203125,415.png
54,41.125,478.798828125,110.375,376.005859375,67.09375,262.79833984375,119.03125,263.60986328125,214.25,343.00390625,153.65625,445.93212890625,93.0625,263.2041015625,127.6875,116.5888671875,136.34375,108.06787109375,162.3125,30.5673828125,188.28125,143.50439453125,127.6875,151.2138671875,119.03125,125.10986328125,145.0,116.859375,188.28125,160.81689453125,231.5625,144.1806640625,240-2.png
55,214.59375,3.82177734375,194.15625,81.84619140625,98.78125,56.51220703125,105.59375,70.24365234375,91.96875,73.43701171875,54.5,79.6640625,112.40625,63.53759765625,122.625,50.072265625,122.625,53.478515625,112.40625,29.47509765625,78.34375,66.41162109375,112.40625,60.13134765625,132.84375,50.23193359375,132.84375,50.23193359375,95.375,97.333984375,88.5625,46.1337890625,429.png
56,144.8125,242.5595703125,123.40625,203.69384765625,97.71875,156.19873046875,123.40625,152.31884765625,149.09375,182.68896484375,174.78125,204.49658203125,110.5625,152.1181640625,93.4375,100.4755859375,93.4375,104.7568359375,84.875,74.654296875,37.78125,48.23095703125,59.1875,74.2529296875,72.03125,95.85986328125,106.28125,104.95751953125,97.71875,74.85498046875,37.78125,48.23095703125,165.png
57,27.59375,203.21240234375,71.25,172.14453125,87.125,132.705078125,83.15625,132.64306640625,83.15625,176.29931640625,83.15625,204.08056640625,83.15625,132.64306640625,95.0625,81.2353515625,95.0625,77.2666015625,91.09375,45.45458984375,99.03125,65.42236328125,95.0625,65.3603515625,103.0,77.390625,91.09375,81.17333984375,95.0625,61.3916015625,87.125,116.830078125,171.png
58,653.0,858.34375,577.375,584.912109375,395.875,566.951171875,290.0,565.296875,184.125,593.892578125,123.625,834.947265625,335.375,566.005859375,380.75,294.46484375,365.625,263.978515625,350.5,157.8671875,577.375,433.662109375,532.0,417.828125,441.25,295.41015625,290.0,277.921875,305.125,384.033203125,486.625,371.744140625,262.png
59,135.0,428.109375,285.0,355.453125,390.0,237.09375,435.0,267.796875,480.0,313.5,420.0,357.5625,420.0,267.5625,525.0,179.203125,525.0,179.203125,570.0,89.90625,675.0,286.546875,645.0,271.078125,495.0,148.734375,555.0,194.671875,645.0,271.078125,750.0,362.71875,181-2.png
60,130.59375,202.33740234375,165.1875,122.1591796875,111.375,117.474609375,161.34375,168.22412109375,142.125,194.830078125,126.75,206.12109375,165.1875,168.2841796875,103.6875,159.6357421875,107.53125,159.69580078125,76.78125,170.74658203125,107.53125,128.94580078125,107.53125,144.32080078125,107.53125,163.53955078125,111.375,155.912109375,96.0,140.296875,96.0,124.921875,64.png
61,36.75,199.98046875,44.25,170.09765625,63.0,140.390625,89.25,140.80078125,108.0,174.84375,126.75,201.38671875,74.25,140.56640625,78.0,73.125,78.0,76.875,78.0,46.875,33.0,38.671875,44.25,57.59765625,59.25,72.83203125,93.0,80.859375,108.0,73.59375,104.25,73.53515625,213.png
62,109.125,114.080078125,103.0625,92.7666015625,106.09375,80.68896484375,100.03125,77.56298828125,106.09375,95.84521484375,112.15625,117.15869140625,100.03125,77.56298828125,100.03125,50.28173828125,100.03125,50.28173828125,97.0,22.953125,72.75,68.04296875,81.84375,62.12255859375,106.09375,50.37646484375,93.96875,50.18701171875,78.8125,62.0751953125,66.6875,61.8857421875,360-2.png
63,39.75,124.37109375,96.0625,125.2509765625,125.875,92.591796875,139.125,49.736328125,102.6875,135.2919921875,96.0625,158.3759765625,139.125,49.736328125,132.5,59.5703125,135.8125,59.6220703125,115.9375,46.0615234375,178.875,23.857421875,178.875,37.107421875,142.4375,53.1005859375,135.8125,52.9970703125,82.8125,111.7939453125,119.25,75.92578125,207.png
64,21.75,127.55859375,70.6875,109.2919921875,84.28125,85.03564453125,97.875,96.123046875,95.15625,115.11181640625,89.71875,131.33935546875,89.71875,90.55810546875,106.03125,55.46923828125,106.03125,55.46923828125,108.75,31.04296875,51.65625,27.43212890625,70.6875,44.0419921875,92.4375,49.8193359375,119.625,61.119140625,133.21875,77.64404296875,149.53125,88.77392578125,139-2.png
65,128.75,547.73046875,128.75,380.88671875,181.4375,267.5537109375,172.65625,249.85400390625,137.53125,389.80517578125,137.53125,547.86767578125,172.65625,267.41650390625,234.125,110.314453125,234.125,92.751953125,234.125,13.720703125,172.65625,205.94775390625,128.75,143.79296875,278.03125,111.00048828125,190.21875,100.84716796875,155.09375,152.98583984375,128.75,214.04296875,96-2.png
66,104.09375,159.73583984375,126.1875,106.4248046875,82.0,153.078125,85.15625,149.97119140625,129.34375,106.47412109375,72.53125,165.55517578125,88.3125,146.8642578125,110.40625,134.58447265625,94.625,137.494140625,110.40625,77.77197265625,110.40625,39.89697265625,100.9375,112.3427734375,119.875,40.044921875,123.03125,43.25048828125,100.9375,112.3427734375,94.625,115.400390625,96-3.png
67,255.71875,242.49560546875,208.75,179.13671875,151.34375,162.58349609375,104.375,161.849609375,83.5,182.3984375,36.53125,228.63330078125,125.25,162.17578125,135.6875,68.4013671875,135.6875,68.4013671875,140.90625,26.73291015625,224.40625,137.63134765625,203.53125,100.77392578125,167.0,74.109375,104.375,67.912109375,104.375,99.224609375,125.25,115.20703125,344-2.png
68,131.8125,862.7158203125,300.25,713.75390625,435.0,530.578125,586.59375,583.47802734375,670.8125,871.1376953125,384.46875,900.35107421875,519.21875,548.73779296875,603.4375,280.5537109375,603.4375,213.1787109375,603.4375,27.8974609375,232.875,544.263671875,367.625,411.619140625,468.6875,261.6044921875,738.1875,265.8154296875,755.03125,501.89111328125,738.1875,771.1279296875,14.png
69,346.625,85.791015625,331.875,277.310546875,287.625,217.619140625,243.375,224.302734375,309.75,136.83984375,354.0,78.53125,250.75,209.66796875,236.0,172.5625,228.625,172.447265625,213.875,105.841796875,339.25,100.42578125,302.375,144.099609375,258.125,165.533203125,206.5,186.8515625,147.5,230.1796875,81.125,243.892578125,139-3.png
70,341.25,805.33203125,477.75,670.96484375,659.75,605.55859375,773.5,607.3359375,568.75,695.13671875,910.0,1064.46875,728.0,606.625,705.25,265.01953125,705.25,219.51953125,682.5,37.1640625,432.25,465.50390625,546.0,399.03125,591.5,263.2421875,819.0,266.796875,955.5,428.1796875,932.75,518.82421875,67.png
71,59.875,166.763671875,43.3125,126.7548828125,73.125,113.970703125,99.625,111.072265625,96.3125,120.9580078125,169.1875,145.2841796875,83.0625,114.1259765625,76.4375,70.9599609375,73.125,70.908203125,69.8125,34.4189453125,59.875,166.763671875,53.25,103.72265625,53.25,77.22265625,96.3125,71.2705078125,109.5625,94.6650390625,126.125,118.111328125,206.png
72,76.5625,123.8525390625,59.875,101.341796875,104.375,96.474609375,87.6875,98.9951171875,54.3125,109.5986328125,62.65625,143.10400390625,93.25,96.30078125,73.78125,57.05908203125,71.0,54.234375,54.3125,28.9423828125,59.875,79.091796875,82.125,79.439453125,84.90625,54.45166015625,62.65625,56.88525390625,57.09375,81.82958984375,54.3125,79.0048828125,212.png
73,95.625,383.931640625,153.0,327.453125,229.5,242.5859375,267.75,243.18359375,420.75,379.44921875,497.25,371.08203125,248.625,242.884765625,267.75,166.68359375,267.75,166.68359375,306.0,52.53125,143.4375,231.6787109375,191.25,165.48828125,191.25,146.36328125,315.5625,176.9931640625,401.625,273.962890625,487.6875,246.6201171875,178-3.png
74,35.0,199.453125,65.0,166.171875,106.25,136.81640625,83.75,128.96484375,42.5,158.3203125,23.75,199.27734375,95.0,136.640625,106.25,61.81640625,106.25,61.81640625,95.0,20.390625,196.25,111.97265625,192.5,104.4140625,125.0,62.109375,83.75,61.46484375,95.0,80.390625,80.0,140.15625,305-2.png
75,91.5625,502.8681640625,347.9375,378.6865234375,604.3125,309.4423828125,604.3125,309.4423828125,311.3125,396.4267578125,988.875,480.263671875,604.3125,309.4423828125,714.1875,274.5341796875,714.1875,256.2216796875,805.75,147.77734375,586.0,235.90625,457.8125,307.1533203125,714.1875,311.1591796875,732.5,238.1953125,476.125,325.751953125,586.0,272.53125,428-2.png
