,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,file
16,-0.109375,0.296875,-0.090253994,0.078125,0.171875,0.12201176,-0.03125,0.0,-0.019042905,0.046875,-0.015625,0.0057678977,0.125,0.171875,0.23330882,0.15625,0.21875,0.15715471,0.0,0.0,0.0,-0.015625,-0.265625,-0.023366211,-0.015625,-0.296875,-0.05174122,0.015625,-0.453125,-0.041326944,0.09375,-0.203125,-0.15834837,-0.015625,-0.15625,-0.124820255,-0.09375,-0.265625,-0.074685775,0.046875,-0.265625,-0.011414225,0.125,-0.203125,0.07592402,0.21875,-0.25,0.015515362,377.png
17,0.078125,0.34375,-0.012292749,0.015625,0.1875,0.011388981,0.078125,0.0,-0.008370205,-0.0625,-0.015625,0.00025014486,-0.0625,0.171875,7.4182404e-05,-0.09375,0.34375,-0.21707517,0.0,0.0,0.0,0.09375,-0.15625,-0.012624997,0.0,-0.265625,-0.03614688,0.328125,0.171875,0.023361776,0.25,0.03125,0.14325634,0.171875,-0.125,0.0147806285,0.046875,-0.265625,-0.017273039,-0.0625,-0.234375,-0.036073826,-0.078125,-0.125,0.038531896,-0.109375,0.03125,0.15763158,74.png
18,-0.0625,0.28125,0.0027246405,-0.078125,0.09375,0.09260503,-0.015625,-0.015625,-0.03640994,0.03125,0.0,0.018605765,-0.046875,0.078125,0.17624526,-0.078125,0.265625,-0.014357913,0.0,0.0,0.0,0.171875,-0.21875,0.0009796554,0.15625,-0.21875,0.0014600013,0.21875,-0.375,-0.029152224,0.140625,-0.0625,-0.006306384,0.0625,-0.203125,-0.039452534,0.078125,-0.234375,-0.002709832,0.234375,-0.21875,0.060540807,0.25,-0.15625,0.07003596,0.25,-0.0625,0.038094137,284-2.png
19,0.171875,0.171875,0.1814788,0.015625,0.15625,0.43699688,0.0625,-0.015625,0.037546363,-0.03125,-0.015625,-0.03620584,0.03125,0.125,0.38467807,0.328125,-0.625,0.31823716,0.0,0.0,0.0,-0.09375,-0.28125,0.014355992,-0.109375,-0.3125,0.0344938,-0.15625,-0.46875,0.003784024,-0.421875,-0.125,0.026768534,0.0625,-0.234375,0.11665273,-0.015625,-0.296875,0.038530335,-0.1875,-0.25,0.00943794,-0.296875,-0.125,0.03112228,-0.421875,-0.125,0.023714976,178-2.png
20,0.0625,0.296875,0.0102548245,0.0625,0.15625,0.062059868,0.046875,0.015625,-0.014462084,-0.046875,0.0,0.012472157,-0.0625,0.1875,0.07007243,-0.046875,0.359375,0.11244428,0.0,0.0,0.0,0.015625,-0.109375,0.002943821,0.015625,-0.109375,0.018969135,0.078125,-0.234375,0.055491496,0.125,0.03125,0.14373477,0.109375,-0.015625,0.06763867,0.078125,-0.109375,0.015712205,-0.0625,-0.125,0.025177974,-0.140625,-0.03125,0.19951046,-0.125,0.046875,0.2575178,175.png
21,0.4375,0.375,0.16965692,0.296875,0.359375,0.008559162,0.03125,-0.015625,-0.057380967,-0.0625,0.0,0.038034856,0.296875,0.359375,-0.024298469,0.421875,0.515625,-0.078262776,0.0,0.0,0.0,0.0,-0.03125,-0.016734926,0.03125,-0.0625,-0.060005642,0.046875,-0.21875,-0.012969166,0.25,0.25,0.14817235,0.25,0.25,0.05684676,0.078125,-0.03125,-0.07625975,-0.078125,0.0,0.0012834312,0.0,0.28125,0.14370073,0.15625,0.296875,0.2677858,439.png
22,0.21875,0.328125,-0.06719997,0.359375,0.109375,0.21875459,0.015625,0.015625,-0.0698605,-0.015625,-0.015625,0.04960334,0.15625,0.03125,0.2571365,-0.015625,0.234375,0.098271474,0.0,0.0,0.0,0.109375,-0.296875,-0.007319327,0.140625,-0.34375,-0.010096364,0.21875,-0.484375,-0.030051839,0.234375,-0.015625,-0.076698154,0.09375,-0.140625,-0.11131942,0.140625,-0.28125,-0.02735486,0.078125,-0.3125,0.043535646,0.0625,-0.1875,0.16328041,0.15625,-0.078125,0.18918979,375.png
23,0.375,0.140625,0.02878102,0.1875,0.015625,0.2360368,-0.03125,0.03125,-0.0063950922,0.046875,-0.015625,0.01376706,0.21875,0.0625,0.20996992,0.359375,0.140625,0.028383195,0.0,0.0,0.0,-0.109375,-0.1875,-0.00097476435,-0.125,-0.203125,-0.015473663,-0.171875,-0.328125,-0.043452527,-0.34375,-0.109375,0.015806846,-0.265625,-0.078125,0.021149378,-0.171875,-0.140625,-0.0050581433,-0.046875,-0.234375,-0.0138131725,0.015625,-0.359375,-0.06429505,0.015625,-0.421875,-0.09799022,438.png
24,-0.203125,0.234375,-0.04529482,-0.140625,0.125,0.20942089,-0.046875,0.015625,0.0034194351,0.046875,0.0,-0.02392577,0.109375,0.15625,0.11208232,0.265625,0.1875,0.043544304,0.0,0.0,0.0,-0.046875,-0.21875,-0.0008494139,-0.046875,-0.25,-0.009877164,-0.0625,-0.359375,-0.02102984,-0.28125,-0.21875,-0.03964612,-0.203125,-0.203125,0.042944223,-0.125,-0.21875,0.010255496,0.03125,-0.21875,-0.008438647,0.109375,-0.125,0.04759862,0.1875,-0.078125,-0.03128642,413.png
25,-0.1875,0.546875,0.036467995,0.140625,-0.140625,0.16355383,0.0625,-0.015625,-0.01450504,-0.015625,-0.0625,0.007737046,0.015625,-0.234375,0.20203707,0.1875,-0.203125,0.38638514,0.0,0.0,0.0,-0.140625,0.1875,-0.012025978,-0.140625,0.203125,-0.06716178,-0.265625,0.25,-0.15376736,-0.1875,0.515625,-0.11246746,-0.109375,0.359375,-0.017726341,-0.0625,0.265625,-0.07470172,-0.21875,0.203125,-0.06839216,-0.28125,0.28125,-0.052013423,-0.265625,0.3125,0.002467254,537-3.png
26,-0.171875,0.28125,0.14862925,-0.15625,0.1875,-0.038746767,-0.078125,0.0,-0.024973003,0.046875,-0.015625,0.030976482,0.1875,0.03125,0.058100387,0.125,0.1875,0.20235507,0.0,0.0,0.0,0.0625,-0.015625,-0.093170255,0.015625,-0.0625,-0.08867582,0.015625,-0.203125,-0.1214233,-0.15625,0.28125,-0.097966924,-0.0625,0.0625,-0.2384885,-0.0625,-0.109375,-0.10242454,0.234375,-0.046875,-0.015896581,0.375,0.28125,-0.017163731,0.390625,0.296875,0.043239307,361.png
27,-0.34375,0.359375,-0.033423673,-0.1875,0.1875,0.026336469,0.046875,0.0,0.0049346914,-0.015625,-0.015625,-0.020562325,-0.21875,0.21875,0.005151492,-0.3125,0.375,-0.15053368,0.0,0.0,0.0,0.0,-0.109375,-0.034173567,0.0,-0.078125,-0.03666474,0.015625,-0.3125,-0.033517823,-0.203125,-0.09375,-0.0066252383,-0.078125,-0.234375,-0.032076493,-0.09375,-0.3125,-0.0072420198,0.015625,-0.234375,-0.081156366,-0.0625,-0.21875,-0.0603838,-0.21875,-0.109375,0.03339959,76.png
28,-0.3125,0.125,-0.011335742,-0.171875,0.09375,0.09636699,-0.046875,-0.015625,-0.009870322,0.0625,0.015625,0.0041942718,0.171875,0.0625,0.024017226,0.296875,0.171875,-0.15575098,0.0,0.0,0.0,0.078125,-0.234375,-0.0130694695,0.0625,-0.265625,-0.03496459,0.046875,-0.375,-0.04433992,-0.203125,-0.09375,-0.034424763,-0.109375,-0.15625,0.016180202,-0.015625,-0.234375,-0.02033156,0.171875,-0.21875,-0.023650752,0.28125,-0.15625,0.042793807,0.390625,-0.09375,-0.012875922,89.png
29,-0.09375,0.375,0.00063007826,-0.046875,0.21875,0.02521891,0.0,0.0,0.018360583,-0.03125,-0.015625,0.00854418,0.0,0.1875,0.05801187,-0.03125,0.328125,0.14283948,0.0,0.0,0.0,-0.078125,-0.125,-0.04269745,-0.09375,-0.140625,-0.06441501,-0.171875,-0.203125,-0.106331944,-0.109375,-0.3125,-0.004831131,-0.078125,-0.21875,-0.013839366,-0.078125,-0.125,-0.028525934,-0.09375,-0.109375,-0.08781858,-0.109375,-0.21875,-0.013724305,-0.203125,-0.1875,0.0006732078,188.png
30,-0.078125,0.15625,0.046161067,-0.21875,0.109375,0.3198209,-0.046875,0.015625,0.021498913,0.015625,0.015625,-0.028713116,0.0,0.03125,0.10419254,-0.09375,0.09375,0.13852282,0.0,0.0,0.0,-0.046875,-0.234375,-0.020506833,-0.046875,-0.21875,-0.09086584,-0.078125,-0.328125,-0.07199956,-0.296875,-0.1875,-0.030732937,-0.234375,-0.171875,-0.04301541,-0.125,-0.21875,-0.085102916,0.015625,-0.234375,-0.063402556,0.078125,-0.203125,-0.044983238,0.140625,-0.171875,-0.008597515,177.png
31,-0.28125,0.171875,0.07773364,-0.25,-0.046875,0.07305852,0.03125,0.015625,-0.021323584,-0.046875,0.0,0.00023111177,-0.265625,0.0,0.12085536,-0.296875,0.171875,0.015825612,0.0,0.0,0.0,0.03125,-0.3125,-0.02274767,0.046875,-0.359375,-0.033257227,0.0625,-0.5,-0.045870777,-0.21875,-0.015625,-0.067696474,-0.015625,-0.234375,0.07762235,0.046875,-0.328125,-0.028287055,0.03125,-0.3125,-0.07821452,-0.140625,-0.03125,-0.065173,-0.203125,0.0,-0.07952784,262-3.png
32,0.046875,-0.296875,0.3402227,0.171875,0.015625,0.11842318,0.0,0.03125,-0.007999328,0.015625,0.03125,-0.0019408166,0.1875,0.03125,0.03596432,0.4375,0.109375,0.18492755,0.0,0.0,0.0,0.328125,-0.015625,-0.0107137915,0.34375,0.015625,-0.06576753,0.5,0.0,-0.13373043,0.40625,-0.015625,-0.06101795,0.21875,-0.171875,-0.034176573,0.328125,0.015625,-0.031515755,0.328125,0.046875,-0.0868147,0.234375,-0.09375,-0.027063517,0.375,0.0,-0.037117306,360-4.png
33,0.25,0.25,0.00313327,0.15625,0.15625,0.16976278,0.0,0.0,-0.052301183,-0.015625,0.015625,0.0507419,0.234375,0.046875,0.14636736,-0.09375,0.296875,0.12367295,0.0,0.0,0.0,0.015625,-0.265625,-0.008304753,0.03125,-0.28125,0.0054621557,0.0625,-0.4375,-0.027989656,0.0,-0.078125,-0.06952941,-0.125,-0.15625,-0.1254368,0.0,-0.265625,-0.0059205648,0.015625,-0.265625,0.009394368,-0.03125,-0.15625,0.09638967,0.09375,-0.140625,0.07634437,246-2.png
34,-0.109375,0.15625,0.23159978,-0.140625,0.0625,0.32028985,-0.015625,0.0,-0.019019661,0.0625,0.0,0.0021538143,0.1875,0.171875,0.3292383,0.390625,0.265625,0.10517508,0.0,0.0,0.0,-0.09375,-0.28125,0.017248312,-0.09375,-0.296875,0.018321626,-0.09375,-0.453125,-0.03315537,0.1875,-0.15625,0.013159102,0.109375,-0.171875,0.043512564,0.015625,-0.265625,0.03599867,-0.203125,-0.296875,-0.029064534,-0.328125,-0.25,-0.002307479,0.203125,-0.140625,-0.01439745,217.png
35,-0.15625,-0.484375,0.26453203,-0.1875,-0.5,0.08278033,0.015625,0.0,0.016523963,-0.015625,0.015625,-0.011606117,-0.0625,0.15625,0.032495774,-0.15625,-0.5,0.3218264,0.0,0.0,0.0,0.03125,-0.203125,-0.00615693,0.046875,-0.21875,0.038896658,0.125,-0.359375,-0.041056495,0.125,-0.109375,0.0055087376,0.109375,-0.09375,-0.026865734,0.140625,-0.1875,0.039052796,-0.015625,-0.1875,0.008649681,-0.171875,-0.1875,-0.084185556,-0.125,-0.0625,0.07691878,201.png
36,0.015625,0.25,0.38517368,0.0,0.328125,0.4160804,0.078125,0.015625,-0.035940424,-0.0625,0.0,0.015499771,-0.15625,0.171875,0.58115613,-0.21875,0.234375,0.3571606,0.0,0.0,0.0,0.0,-0.3125,0.007061203,0.015625,-0.375,-0.022985574,0.0625,-0.5,-0.041669603,0.21875,0.015625,0.13485251,0.1875,-0.140625,0.05162622,0.140625,-0.3125,0.021978341,-0.140625,-0.3125,0.045523178,-0.21875,-0.15625,0.08008806,-0.34375,-0.046875,0.05415721,490-3.png
37,-0.078125,0.078125,0.1641131,-0.046875,0.1875,0.4997641,-0.046875,0.0,-0.018122312,0.0625,0.0,0.023719883,0.078125,0.140625,0.39525503,0.046875,0.046875,0.102079794,0.0,0.0,0.0,0.078125,-0.265625,-0.012804487,0.078125,-0.265625,-0.012801614,0.09375,-0.390625,-0.0037111328,0.03125,-0.359375,-0.08081402,-0.046875,-0.3125,-0.07310021,0.015625,-0.28125,-0.027525326,0.140625,-0.25,0.0121404,0.25,-0.25,0.018518133,0.328125,-0.3125,-0.025486149,63.png
38,-0.1875,0.3125,-0.12632318,-0.171875,0.09375,0.17173998,-0.0625,-0.015625,0.010278937,0.046875,0.0,-0.0030495396,0.046875,0.234375,0.34514755,0.0625,0.125,0.28264752,0.0,0.0,0.0,0.0,-0.265625,0.002188112,0.0,-0.3125,-0.022911958,0.015625,-0.453125,-0.02646851,-0.203125,0.03125,-0.040089723,-0.140625,-0.09375,0.020053977,-0.09375,-0.265625,-0.010788739,0.109375,-0.28125,-0.024657613,0.140625,-0.125,0.07230524,0.171875,0.015625,0.0140841985,382-2.png
39,0.203125,0.109375,0.022933632,0.0625,0.078125,0.0070547583,0.0,0.015625,-0.030351974,-0.015625,0.0,0.028870732,-0.328125,0.046875,0.14503026,0.203125,0.09375,0.032868136,0.0,0.0,0.0,0.03125,-0.015625,-0.0447893,0.03125,-0.03125,-0.033452865,0.109375,-0.078125,-0.05310638,-0.21875,0.0,-0.062287662,0.09375,0.046875,-0.06366312,0.03125,-0.03125,-0.07686228,0.046875,-0.015625,-0.04472542,0.09375,0.0625,-0.00741791,-0.125,0.09375,-0.020156667,228.png
40,-0.25,0.296875,-0.06984507,-0.046875,0.234375,-0.0019565288,-0.046875,0.015625,-0.03786662,0.046875,0.015625,0.055142913,0.21875,0.140625,0.12772186,0.234375,0.3125,-0.06393805,0.0,0.0,0.0,0.046875,-0.296875,-0.017047029,0.0625,-0.3125,-0.062299535,0.09375,-0.46875,-0.035355322,-0.0625,-0.09375,-0.16856912,-0.15625,-0.1875,-0.06560481,-0.03125,-0.28125,-0.05231562,0.140625,-0.296875,-0.02021124,0.203125,-0.171875,0.10120135,0.296875,-0.109375,0.012981668,246-3.png
41,-0.34375,0.296875,-0.027040998,-0.171875,0.234375,0.17767838,-0.0625,0.0,-0.0056445654,0.046875,0.015625,0.0106515335,0.265625,0.140625,0.06889252,0.40625,0.3125,-0.13470697,0.0,0.0,0.0,0.046875,-0.34375,-0.0019309014,0.046875,-0.359375,0.005728093,0.015625,-0.53125,-0.010969481,-0.234375,-0.265625,0.12812676,0.265625,-0.203125,0.017125187,0.15625,-0.34375,0.0173975,-0.0625,-0.34375,-0.062905855,-0.21875,-0.25,-0.08303624,-0.34375,-0.28125,-0.034992047,476-2.png
42,0.140625,0.3125,0.2167527,0.015625,0.125,0.18150346,0.03125,0.0,-0.0045462577,-0.046875,0.0,0.014863219,0.015625,0.234375,0.12162428,0.140625,0.34375,0.17630228,0.0,0.0,0.0,-0.109375,0.125,-0.033892456,0.078125,-0.140625,-0.0029013408,0.1875,-0.109375,-0.09215155,0.265625,-0.046875,0.047038727,0.203125,-0.015625,-0.06011282,-0.109375,0.140625,-0.07693763,-0.125,0.15625,-0.068941824,-0.21875,0.25,-0.08264764,0.046875,-0.203125,-0.07335422,176.png
43,0.078125,-0.234375,0.39793813,0.171875,-0.234375,0.20650466,0.03125,0.015625,-0.052155096,-0.046875,0.0,0.046194296,0.203125,0.59375,0.019912185,0.078125,-0.234375,0.3592413,0.0,0.0,0.0,-0.0625,0.203125,0.037398268,-0.0625,0.203125,0.08918412,0.03125,-0.3125,-0.059177667,-0.046875,0.46875,-0.1067257,-0.015625,0.34375,0.020587452,0.015625,0.21875,0.03212165,-0.109375,0.203125,0.06454422,-0.140625,0.265625,0.029986346,-0.25,0.359375,0.0063504744,537-2.png
44,0.1875,0.265625,0.023321526,0.21875,0.0625,0.12809911,0.03125,0.0,-0.05061011,-0.046875,0.0,0.0351622,0.046875,0.03125,0.26765847,0.0,0.171875,0.17105797,0.0,0.0,0.0,0.046875,-0.203125,-0.023259059,0.046875,-0.203125,-0.0058879945,0.0625,-0.3125,0.0015178493,0.1875,-0.15625,0.122155346,0.15625,-0.125,0.022633042,0.078125,-0.203125,-0.028493566,0.0,-0.203125,0.02453259,0.015625,-0.125,0.1164152,0.0625,-0.046875,0.1969853,262-2.png
45,0.109375,0.1875,-0.07294928,-0.078125,0.078125,0.04375513,0.0,-0.015625,0.03072953,0.015625,0.015625,-0.027974786,-0.046875,0.109375,0.009567695,0.234375,0.234375,0.12633245,0.0,0.0,0.0,0.0,-0.171875,-0.0110027045,0.0,-0.171875,-0.03475537,-0.015625,-0.28125,-0.049834825,-0.28125,-0.0625,0.038755868,-0.15625,-0.09375,0.00843801,-0.0625,-0.1875,0.0069199437,0.078125,-0.171875,-0.07689919,0.15625,-0.140625,-0.04549772,0.25,-0.09375,-0.06032929,360.png
46,0.171875,0.234375,-0.01944745,-0.140625,0.171875,0.28867322,0.0625,-0.015625,0.023131415,-0.03125,0.0,-0.031116314,-0.09375,0.21875,0.1992362,-0.1875,0.28125,0.08616548,0.0,0.0,0.0,-0.078125,-0.25,0.01116193,-0.078125,-0.28125,0.015029208,-0.0625,-0.4375,-0.040911246,-0.390625,-0.203125,0.00945929,-0.21875,-0.203125,0.077477835,0.015625,-0.265625,-0.010077755,-0.15625,-0.234375,-0.03628871,-0.28125,-0.1875,0.0075579993,-0.34375,-0.1875,0.06414366,412.png
47,-0.09375,0.140625,0.10955003,-0.125,0.25,0.11642153,-0.0625,0.0,-0.028576285,0.0625,-0.015625,0.018533384,0.234375,0.046875,0.37239552,0.28125,0.21875,0.19456494,0.0,0.0,0.0,-0.015625,-0.359375,-0.0021729404,0.0,-0.40625,-0.06528672,0.015625,-0.5625,-0.014961383,-0.3125,-0.171875,-0.08329761,-0.21875,-0.234375,-0.0027500005,-0.140625,-0.359375,-0.027734822,0.109375,-0.359375,-0.010730955,0.234375,-0.21875,0.03992821,0.34375,-0.171875,0.034317058,454-3.png
48,0.484375,-0.46875,0.3222632,0.0625,0.140625,0.16727403,0.03125,-0.015625,-0.034321487,0.09375,0.28125,-0.027649634,-0.21875,-0.125,0.19439848,0.390625,0.265625,0.0350658,0.0,0.0,0.0,0.109375,0.0,-0.02047164,0.109375,-0.015625,-0.055166107,0.140625,-0.171875,-0.045781065,0.03125,0.078125,0.09485712,0.046875,0.0,0.09093496,0.171875,0.0,-0.00078472495,0.03125,-0.03125,-0.14403877,-0.0625,0.015625,-0.03799686,-0.125,-0.140625,-0.071636334,437-2.png
